"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Drug/Alcohol Induced Cause"	"Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Rhode Island"	"44"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	23	1056298	2.18	1.89
	"Rhode Island"	"44"	"2015"	"2015"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1056298	Suppressed	Suppressed
	"Rhode Island"	"44"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1056298	Suppressed	Suppressed
	"Rhode Island"	"44"	"2015"	"2015"	"All other drug-induced causes"	"D9"	Suppressed	1056298	Suppressed	Suppressed
	"Rhode Island"	"44"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	24	1056298	2.27	2.04
	"Rhode Island"	"44"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	122	1056298	11.55	9.89
	"Rhode Island"	"44"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	306	1056426	28.97	28.97
	"Rhode Island"	"44"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	16	1056426	Unreliable	Unreliable
	"Rhode Island"	"44"	"2016"	"2016"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1056426	Suppressed	Suppressed
	"Rhode Island"	"44"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1056426	Suppressed	Suppressed
	"Rhode Island"	"44"	"2016"	"2016"	"All other drug-induced causes"	"D9"	Suppressed	1056426	Suppressed	Suppressed
	"Rhode Island"	"44"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	1056426	2.46	2.31
	"Rhode Island"	"44"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	122	1056426	11.55	9.75
	"Rhode Island"	"44"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	294	1059639	27.75	28.52
	"Rhode Island"	"44"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	22	1059639	2.08	2.14
	"Rhode Island"	"44"	"2017"	"2017"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	1059639	Suppressed	Suppressed
	"Rhode Island"	"44"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	1059639	Suppressed	Suppressed
	"Rhode Island"	"44"	"2017"	"2017"	"All other drug-induced causes"	"D9"	Suppressed	1059639	Suppressed	Suppressed
	"Rhode Island"	"44"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	21	1059639	1.98	1.59
	"Rhode Island"	"44"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	102	1059639	9.63	8.03
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	105	3974682	2.64	2.64
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	31	3974682	0.78	0.78
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	3974682	Suppressed	Suppressed
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	3974682	Unreliable	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"All other drug-induced causes"	"D9"	21	3974682	0.53	0.54
	"South Carolina"	"45"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	17	3974682	Unreliable	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	411	3974682	10.34	10.37
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	188	4012012	4.69	4.72
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	55	4012012	1.37	1.35
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4012012	Suppressed	Suppressed
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4012012	Unreliable	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	"All other drug-induced causes"	"D9"	31	4012012	0.77	0.79
	"South Carolina"	"45"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	4012012	Unreliable	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	450	4012012	11.22	11.12
	"South Carolina"	"45"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	192	4064995	4.72	4.71
	"South Carolina"	"45"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	43	4064995	1.06	1.05
	"South Carolina"	"45"	"2001"	"2001"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4064995	Suppressed	Suppressed
	"South Carolina"	"45"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	4064995	Suppressed	Suppressed
	"South Carolina"	"45"	"2001"	"2001"	"All other drug-induced causes"	"D9"	23	4064995	0.57	0.57
	"South Carolina"	"45"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	4064995	Unreliable	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	327	4064995	8.04	7.89
	"South Carolina"	"45"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	171	4107795	4.16	4.22
	"South Carolina"	"45"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	39	4107795	0.95	0.96
	"South Carolina"	"45"	"2002"	"2002"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4107795	Suppressed	Suppressed
	"South Carolina"	"45"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	4107795	Suppressed	Suppressed
	"South Carolina"	"45"	"2002"	"2002"	"All other drug-induced causes"	"D9"	21	4107795	0.51	0.52
	"South Carolina"	"45"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	22	4107795	0.54	0.53
	"South Carolina"	"45"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	271	4107795	6.60	6.38
	"South Carolina"	"45"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	251	4150297	6.05	6.08
	"South Carolina"	"45"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	30	4150297	0.72	0.75
	"South Carolina"	"45"	"2003"	"2003"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4150297	Suppressed	Suppressed
	"South Carolina"	"45"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	4150297	Suppressed	Suppressed
	"South Carolina"	"45"	"2003"	"2003"	"All other drug-induced causes"	"D9"	23	4150297	0.55	0.55
	"South Carolina"	"45"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	10	4150297	Unreliable	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	342	4150297	8.24	7.81
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	302	4210921	7.17	7.17
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	41	4210921	0.97	0.97
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4210921	Suppressed	Suppressed
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	4210921	Unreliable	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"All other drug-induced causes"	"D9"	27	4210921	0.64	0.64
	"South Carolina"	"45"	"2004"	"2004"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	4210921	Suppressed	Suppressed
	"South Carolina"	"45"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	414	4210921	9.83	9.26
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	362	4270150	8.48	8.46
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	52	4270150	1.22	1.17
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4270150	Suppressed	Suppressed
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	4270150	Unreliable	Unreliable
	"South Carolina"	"45"	"2005"	"2005"	"All other drug-induced causes"	"D9"	59	4270150	1.38	1.40
	"South Carolina"	"45"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	4270150	Unreliable	Unreliable
	"South Carolina"	"45"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	366	4270150	8.57	7.98
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	472	4357847	10.83	10.85
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	69	4357847	1.58	1.53
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4357847	Suppressed	Suppressed
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	4357847	Unreliable	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"All other drug-induced causes"	"D9"	87	4357847	2.00	1.97
	"South Carolina"	"45"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	4357847	Unreliable	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	339	4357847	7.78	7.12
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	444	4444110	9.99	10.01
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	79	4444110	1.78	1.63
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4444110	Suppressed	Suppressed
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	18	4444110	Unreliable	Unreliable
	"South Carolina"	"45"	"2007"	"2007"	"All other drug-induced causes"	"D9"	39	4444110	0.88	0.84
	"South Carolina"	"45"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	27	4444110	0.61	0.59
	"South Carolina"	"45"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	336	4444110	7.56	6.89
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	480	4528996	10.60	10.67
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	75	4528996	1.66	1.62
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4528996	Suppressed	Suppressed
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	4528996	Suppressed	Suppressed
	"South Carolina"	"45"	"2008"	"2008"	"All other drug-induced causes"	"D9"	23	4528996	0.51	0.47
	"South Carolina"	"45"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	23	4528996	0.51	0.50
	"South Carolina"	"45"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	302	4528996	6.67	6.02
	"South Carolina"	"45"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	539	4589872	11.74	11.71
	"South Carolina"	"45"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	69	4589872	1.50	1.41
	"South Carolina"	"45"	"2009"	"2009"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4589872	Suppressed	Suppressed
	"South Carolina"	"45"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	4589872	Suppressed	Suppressed
	"South Carolina"	"45"	"2009"	"2009"	"All other drug-induced causes"	"D9"	16	4589872	Unreliable	Unreliable
	"South Carolina"	"45"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	34	4589872	0.74	0.74
	"South Carolina"	"45"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	357	4589872	7.78	6.90
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	575	4625364	12.43	12.50
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	90	4625364	1.95	1.85
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4625364	Suppressed	Suppressed
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	4625364	Unreliable	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"All other drug-induced causes"	"D9"	19	4625364	Unreliable	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	27	4625364	0.58	0.58
	"South Carolina"	"45"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	367	4625364	7.93	6.87
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	518	4679230	11.07	11.23
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	84	4679230	1.80	1.74
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4679230	Suppressed	Suppressed
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4679230	Unreliable	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"All other drug-induced causes"	"D9"	23	4679230	0.49	0.49
	"South Carolina"	"45"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	29	4679230	0.62	0.58
	"South Carolina"	"45"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	375	4679230	8.01	6.87
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	488	4723723	10.33	10.39
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	84	4723723	1.78	1.72
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4723723	Suppressed	Suppressed
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	14	4723723	Unreliable	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"All other drug-induced causes"	"D9"	24	4723723	0.51	0.47
	"South Carolina"	"45"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	29	4723723	0.61	0.58
	"South Carolina"	"45"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	390	4723723	8.26	7.30
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	541	4774839	11.33	11.36
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	69	4774839	1.45	1.37
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4774839	Suppressed	Suppressed
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	4774839	Unreliable	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"All other drug-induced causes"	"D9"	28	4774839	0.59	0.54
	"South Carolina"	"45"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	31	4774839	0.65	0.65
	"South Carolina"	"45"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	385	4774839	8.06	6.76
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	609	4832482	12.60	12.57
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	74	4832482	1.53	1.49
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4832482	Suppressed	Suppressed
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4832482	Unreliable	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"All other drug-induced causes"	"D9"	25	4832482	0.52	0.49
	"South Carolina"	"45"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	29	4832482	0.60	0.59
	"South Carolina"	"45"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	413	4832482	8.55	7.24
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	675	4896146	13.79	13.94
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	71	4896146	1.45	1.41
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4896146	Suppressed	Suppressed
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4896146	Unreliable	Unreliable
	"South Carolina"	"45"	"2015"	"2015"	"All other drug-induced causes"	"D9"	32	4896146	0.65	0.61
	"South Carolina"	"45"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	4896146	0.53	0.54
	"South Carolina"	"45"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	469	4896146	9.58	8.05
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	789	4961119	15.90	16.40
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	75	4961119	1.51	1.39
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	4961119	Suppressed	Suppressed
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	12	4961119	Unreliable	Unreliable
	"South Carolina"	"45"	"2016"	"2016"	"All other drug-induced causes"	"D9"	48	4961119	0.97	0.95
	"South Carolina"	"45"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	36	4961119	0.73	0.74
	"South Carolina"	"45"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	534	4961119	10.76	8.90
	"South Carolina"	"45"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	925	5024369	18.41	18.95
	"South Carolina"	"45"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	67	5024369	1.33	1.25
	"South Carolina"	"45"	"2017"	"2017"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	5024369	Suppressed	Suppressed
	"South Carolina"	"45"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	5024369	Unreliable	Unreliable
	"South Carolina"	"45"	"2017"	"2017"	"All other drug-induced causes"	"D9"	44	5024369	0.88	0.84
	"South Carolina"	"45"	"2017"	"2017"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	36	5024369	0.72	0.73
	"South Carolina"	"45"	"2017"	"2017"	"All other alcohol-induced causes"	"A9"	595	5024369	11.84	9.76
	"South Dakota"	"46"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	Suppressed	750412	Suppressed	Suppressed
	"South Dakota"	"46"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	750412	Suppressed	Suppressed
	"South Dakota"	"46"	"1999"	"1999"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	750412	Suppressed	Suppressed
	"South Dakota"	"46"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	750412	Suppressed	Suppressed
	"South Dakota"	"46"	"1999"	"1999"	"All other drug-induced causes"	"D9"	Suppressed	750412	Suppressed	Suppressed
	"South Dakota"	"46"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	750412	Suppressed	Suppressed
	"South Dakota"	"46"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	75	750412	9.99	10.45
	"South Dakota"	"46"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	Suppressed	754844	Suppressed	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	13	754844	Unreliable	Unreliable
	"South Dakota"	"46"	"2000"	"2000"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	754844	Suppressed	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	754844	Suppressed	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	"All other drug-induced causes"	"D9"	Suppressed	754844	Suppressed	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	754844	Suppressed	Suppressed
	"South Dakota"	"46"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	67	754844	8.88	9.08
	"South Dakota"	"46"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	Suppressed	757972	Suppressed	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	14	757972	Unreliable	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	757972	Suppressed	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	757972	Suppressed	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	"All other drug-induced causes"	"D9"	Suppressed	757972	Suppressed	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	757972	Suppressed	Suppressed
	"South Dakota"	"46"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	72	757972	9.50	9.79
	"South Dakota"	"46"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	Suppressed	760020	Suppressed	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	760020	Suppressed	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	760020	Suppressed	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	760020	Suppressed	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	"All other drug-induced causes"	"D9"	Suppressed	760020	Suppressed	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	760020	Suppressed	Suppressed
	"South Dakota"	"46"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	52	760020	6.84	6.99
	"South Dakota"	"46"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	Suppressed	763729	Suppressed	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	Suppressed	763729	Suppressed	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	763729	Suppressed	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	763729	Suppressed	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	"All other drug-induced causes"	"D9"	Suppressed	763729	Suppressed	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	Suppressed	763729	Suppressed	Suppressed
	"South Dakota"	"46"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	68	763729	8.90	8.79
	"South Dakota"	"46"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	28	770396	3.63	3.79
	"South Dakota"	"46"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	12	770396	Unreliable	Unreliable
	"South Dakota"	"46"	"2004"	"2004"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	Suppressed	770396	Suppressed	Suppressed
	"South Dakota"	"46"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	Suppressed	770396	Suppressed	Suppressed
